        5.67780638      311.25195312     674    1110  -82.76027778   37.29861111
        5.71726465      311.25195312     673    1111  -82.76055556   37.29833333
        5.74189329      311.25195312     672    1111  -82.76083333   37.29833333
        5.78135204      311.25195312     671    1112  -82.76111111   37.29805556
        5.82081079      311.25195312     670    1113  -82.76138889   37.29777778
        5.84543943      311.25195312     669    1113  -82.76166667   37.29777778
        5.88489819      311.25195312     668    1114  -82.76194444   37.29750000
        5.90952682      311.25195312     667    1114  -82.76222222   37.29750000
        5.94898558      311.25195312     666    1115  -82.76250000   37.29722222
        5.97361469      311.25195312     665    1115  -82.76277778   37.29722222
        6.01307344      311.25195312     664    1116  -82.76305556   37.29694444
        6.03770256      311.25195312     663    1116  -82.76333333   37.29694444
        6.06233168      311.25195312     662    1116  -82.76361111   37.29694444
        6.08696079      311.25195312     661    1116  -82.76388889   37.29694444
        6.11158991      311.25195312     660    1116  -82.76416667   37.29694444
        6.13621902      311.25195312     659    1116  -82.76444444   37.29694444
        6.16084814      311.25195312     658    1116  -82.76472222   37.29694444
        6.18547726      311.25195312     657    1116  -82.76500000   37.29694444
        6.21010637      310.56237793     656    1116  -82.76527778   37.29694444
        6.23473549      310.56237793     655    1116  -82.76555556   37.29694444
        6.27419424      308.07949829     654    1117  -82.76583333   37.29666667
        6.31365299      303.36035156     653    1118  -82.76611111   37.29638889
        6.35311174      302.97119141     652    1117  -82.76638889   37.29666667
        6.39257050      302.29251099     651    1116  -82.76666667   37.29694444
        6.41719961      301.87857056     650    1116  -82.76694444   37.29694444
        6.44802809      301.87857056     650    1115  -82.76694444   37.29722222
        6.48748684      301.87857056     649    1114  -82.76722222   37.29750000
        6.52694559      301.87857056     648    1113  -82.76750000   37.29777778
        6.55777407      301.87857056     648    1112  -82.76750000   37.29805556
        6.59723234      301.87857056     647    1111  -82.76777778   37.29833333
        6.62186098      301.87857056     646    1111  -82.76805556   37.29833333
        6.64648962      301.87857056     645    1111  -82.76833333   37.29833333
        6.67111826      301.87857056     644    1111  -82.76861111   37.29833333
        6.69574690      301.87857056     643    1111  -82.76888889   37.29833333
        6.73520517      301.87857056     642    1110  -82.76916667   37.29861111
        6.75983381      301.87857056     641    1110  -82.76944444   37.29861111
        6.78446245      301.87857056     640    1110  -82.76972222   37.29861111
        6.82392073      301.87857056     639    1109  -82.77000000   37.29888889
        6.84854889      301.87857056     638    1109  -82.77027778   37.29888889
        6.87317705      301.87857056     637    1109  -82.77055556   37.29888889
        6.89780521      301.87857056     636    1109  -82.77083333   37.29888889
        6.92243338      301.87857056     635    1109  -82.77111111   37.29888889
        6.96189165      301.87857056     634    1108  -82.77138889   37.29916667
        6.98651981      301.87857056     633    1108  -82.77166667   37.29916667
        7.01114798      301.87857056     632    1108  -82.77194444   37.29916667
        7.03577614      301.87857056     631    1108  -82.77222222   37.29916667
        7.06040430      301.87857056     630    1108  -82.77250000   37.29916667
        7.09986258      301.87857056     629    1107  -82.77277778   37.29944444
        7.12449074      301.87857056     628    1107  -82.77305556   37.29944444
        7.14911890      301.87857056     627    1107  -82.77333333   37.29944444
        7.18857718      301.87857056     626    1106  -82.77361111   37.29972222
        7.21320534      300.03387451     625    1106  -82.77388889   37.29972222
        7.23783350      300.03387451     624    1106  -82.77416667   37.29972222
        7.26246166      300.03387451     623    1106  -82.77444444   37.29972222
        7.30191994      299.08499146     622    1105  -82.77472222   37.30000000
        7.32654810      299.08499146     621    1105  -82.77500000   37.30000000
        7.36600637      299.08499146     620    1104  -82.77527778   37.30027778
        7.39063406      299.08499146     619    1104  -82.77555556   37.30027778
        7.43009233      298.25274658     618    1103  -82.77583333   37.30055556
        7.46955013      298.25274658     617    1102  -82.77611111   37.30083333
        7.49417782      297.62417603     616    1102  -82.77638889   37.30083333
        7.53363562      297.18014526     615    1101  -82.77666667   37.30111111
        7.57309341      296.50354004     614    1100  -82.77694444   37.30138889
        7.60392189      296.50354004     614    1099  -82.77694444   37.30166667
        7.64337969      294.70339966     613    1098  -82.77722222   37.30194444
        7.68283749      293.70864868     612    1097  -82.77750000   37.30222222
        7.72229528      292.79431152     611    1096  -82.77777778   37.30250000
        7.76175308      291.78985596     610    1095  -82.77805556   37.30277778
        7.80121040      291.78985596     609    1094  -82.77833333   37.30305556
        7.82583761      291.75335693     608    1094  -82.77861111   37.30305556
        7.85666609      291.75335693     608    1093  -82.77861111   37.30333333
        7.89612341      291.75335693     607    1092  -82.77888889   37.30361111
        7.93558073      291.42657471     606    1091  -82.77916667   37.30388889
        7.96640921      291.42657471     606    1090  -82.77916667   37.30416667
        8.00586605      290.45642090     605    1089  -82.77944444   37.30444444
        8.03669453      288.80227661     605    1088  -82.77944444   37.30472222
        8.06752300      288.76425171     605    1087  -82.77944444   37.30500000
        8.09835148      288.76425171     605    1086  -82.77944444   37.30527778
        8.12917995      288.76425171     605    1085  -82.77944444   37.30555556
        8.16000843      288.76425171     605    1084  -82.77944444   37.30583333
        8.19083691      288.76425171     605    1083  -82.77944444   37.30611111
        8.23029423      288.76425171     604    1082  -82.77972222   37.30638889
        8.26975060      288.76425171     603    1081  -82.78000000   37.30666667
        8.30920696      288.76425171     602    1080  -82.78027778   37.30694444
        8.34003544      288.76425171     602    1079  -82.78027778   37.30722222
        8.37949181      287.80587769     601    1078  -82.78055556   37.30750000
        8.41032028      287.80587769     601    1077  -82.78055556   37.30777778
        8.43494606      287.80587769     600    1077  -82.78083333   37.30777778
        8.47440243      287.41116333     599    1076  -82.78111111   37.30805556
        8.50523090      287.41116333     599    1075  -82.78111111   37.30833333
        8.54468727      286.20541382     598    1074  -82.78138889   37.30861111
        8.57551575      286.20541382     598    1073  -82.78138889   37.30888889
        8.60634422      286.20541382     598    1072  -82.78138889   37.30916667
        8.63717270      286.20541382     598    1071  -82.78138889   37.30944444
        8.66800117      286.20541382     598    1070  -82.78138889   37.30972222
        8.69882965      286.20541382     598    1069  -82.78138889   37.31000000
        8.73828602      286.20541382     597    1068  -82.78166667   37.31027778
        8.76291084      286.20541382     596    1068  -82.78194444   37.31027778
        8.80236721      285.61181641     595    1067  -82.78222222   37.31055556
        8.84182358      285.61181641     594    1066  -82.78250000   37.31083333
        8.86644840      285.61181641     593    1066  -82.78277778   37.31083333
        8.89107323      285.61181641     592    1066  -82.78305556   37.31083333
        8.93052959      284.43127441     591    1065  -82.78333333   37.31111111
        8.95515442      284.43127441     590    1065  -82.78361111   37.31111111
        8.97977924      284.43127441     589    1065  -82.78388889   37.31111111
        9.01923466      283.71994019     588    1064  -82.78416667   37.31138889
        9.04385853      282.86154175     587    1064  -82.78444444   37.31138889
        9.06848240      282.54959106     586    1064  -82.78472222   37.31138889
        9.09310627      282.16729736     585    1064  -82.78500000   37.31138889
        9.11773014      281.31079102     584    1064  -82.78527778   37.31138889
        9.15718651      280.83789062     583    1065  -82.78555556   37.31111111
        9.18181133      280.47656250     582    1065  -82.78583333   37.31111111
        9.20643616      280.44134521     581    1065  -82.78611111   37.31111111
        9.23106098      280.41598511     580    1065  -82.78638889   37.31111111
        9.25568581      280.41598511     579    1065  -82.78666667   37.31111111
        9.28031063      280.41598511     578    1065  -82.78694444   37.31111111
        9.31976700      280.41598511     577    1066  -82.78722222   37.31083333
        9.34439182      280.41598511     576    1066  -82.78750000   37.31083333
        9.38384819      280.41598511     575    1065  -82.78777778   37.31111111
        9.42330360      280.41598511     574    1064  -82.78805556   37.31138889
        9.46275902      280.41598511     573    1063  -82.78833333   37.31166667
